sp	chrom	w	n	norm	theta
elegans	V	12600000	202	0.602294455066922	0.00158512110812217
elegans	V	12620000	295	0.603250478011472	0.00231712539302734
elegans	V	12640000	413	0.604206500956023	0.00324397555023828
elegans	V	12660000	301	0.605162523900574	0.00236198739378601
elegans	V	12680000	261	0.606118546845124	0.00204810202584102
elegans	V	12700000	260	0.607074569789675	0.00204123158787414
elegans	V	12720000	236	0.608030592734226	0.00185192367087541
elegans	V	12740000	234	0.608986615678776	0.00183710842908672
elegans	V	12760000	256	0.609942638623327	0.0020088663548479
elegans	V	12780000	201	0.610898661567878	0.00157727397392355
elegans	V	12800000	282	0.611854684512428	0.00221395118377118
elegans	V	12820000	322	0.612810707456979	0.00252557243956432
elegans	V	12840000	325	0.61376673040153	0.00254910261757268
elegans	V	12860000	336	0.61472275334608	0.0026391665493464
elegans	V	12880000	293	0.615678776290631	0.00230363964489172
elegans	V	12900000	288	0.616634799235182	0.00226323336602482
elegans	V	12920000	291	0.617590822179732	0.00228570674363036
elegans	V	12940000	276	0.618546845124283	0.00216684583943562
elegans	V	12960000	269	0.619502868068834	0.00211087909943002
elegans	V	12980000	364	0.620458891013384	0.0028549949316814
elegans	V	1.3e+07	301	0.621414913957935	0.00236086119350578
elegans	V	13020000	309	0.622370936902486	0.002424764467375
elegans	V	13040000	622	0.623326959847036	0.0048879553946786
elegans	V	13060000	762	0.624282982791587	0.00598237873061574
elegans	V	13080000	866	0.625239005736138	0.00679887136576539
elegans	V	13100000	753	0.626195028680688	0.00590889205156433
elegans	V	13120000	706	0.627151051625239	0.00554272885015054
elegans	V	13140000	295	0.62810707456979	0.00231936414758723
elegans	V	13160000	540	0.62906309751434	0.00423745246725729
elegans	V	13180000	428	0.630019120458891	0.00336179548547696
elegans	V	13200000	353	0.630975143403442	0.00277269580928357
elegans	V	13220000	327	0.631931166347992	0.0025734579801196
elegans	V	13240000	405	0.632887189292543	0.0031842117958401
elegans	V	13260000	342	0.633843212237094	0.00268629452344187
elegans	V	13280000	328	0.634799235181644	0.00257386001714887
elegans	V	13300000	335	0.635755258126195	0.00262878995653924
elegans	V	13320000	238	0.636711281070746	0.00186761793927266
elegans	V	13340000	246	0.637667304015296	0.00192947459668578
elegans	V	13360000	219	0.638623326959847	0.00171770299461052
elegans	V	13380000	255	0.639579349904398	0.00200101922064927
elegans	V	13400000	297	0.640535372848948	0.00233395940871309
elegans	V	13420000	309	0.641491395793499	0.00242592523328118
elegans	V	13440000	353	0.64244741873805	0.00277269580928357
elegans	V	13460000	310	0.6434034416826	0.00243494532826602
elegans	V	13480000	320	0.644359464627151	0.00251470374002757
elegans	V	13500000	772	0.645315487571702	0.00606672277281652
elegans	V	13520000	723	0.646271510516252	0.0056816587626248
elegans	V	13540000	492	0.647227533460803	0.00386079002572331
elegans	V	13560000	284	0.648183556405354	0.00222858611240939
elegans	V	13580000	482	0.649139579349904	0.00378231868373706
elegans	V	13600000	386	0.650095602294455	0.0030275495704094
elegans	V	13620000	466	0.651051625239006	0.00365676453655907
elegans	V	13640000	1369	0.652007648183556	0.0108330694803019
elegans	V	13660000	294	0.652963671128107	0.00230816187244229
elegans	V	13680000	682	0.653919694072658	0.00535174552346198
elegans	V	13700000	917	0.654875717017208	0.00719926679261763
elegans	V	13720000	1230	0.655831739961759	0.00967526479747077
elegans	V	13740000	1108	0.65678776290631	0.00870716169984547
elegans	V	13760000	560	0.65774378585086	0.00439861091557733
elegans	V	13780000	523	0.658699808795411	0.00412406021555234
elegans	V	13800000	680	0.659655831739962	0.00534633091647226
elegans	V	13820000	1017	0.660611854684512	0.00799590962066513
elegans	V	13840000	1107	0.661567877629063	0.00869930325065789
elegans	V	13860000	1149	0.662523900573614	0.00902500703928277
elegans	V	13880000	1100	0.663479923518164	0.00863597979485211
elegans	V	13900000	1052	0.664435946462715	0.00825518517695308
elegans	V	13920000	1093	0.665391969407266	0.00857282818771367
elegans	V	13940000	1056	0.666347992351816	0.00828657371374758
elegans	V	13960000	449	0.667304015296367	0.00352504993444418
elegans	V	13980000	408	0.668260038240918	0.00320470223849206
elegans	V	1.4e+07	312	0.669216061185469	0.00244830586997088
elegans	V	14020000	319	0.670172084130019	0.00250323580936125
elegans	V	14040000	382	0.67112810707457	0.00299904025603046
elegans	V	14060000	424	0.672084130019121	0.00332877766637936
elegans	V	14080000	324	0.673040152963671	0.00254247148035437
elegans	V	14100000	472	0.673996175908222	0.00370562042106382
elegans	V	14120000	458	0.674952198852773	0.00359743535595432
elegans	V	14140000	497	0.675908221797323	0.00390376718757488
elegans	V	14160000	299	0.676864244741874	0.00234629312538876
elegans	V	14180000	340	0.677820267686425	0.00266930284568156
elegans	V	14200000	408	0.678776290630975	0.00320470223849206
elegans	V	14220000	340	0.679732313575526	0.00266930284568156
elegans	V	14240000	348	0.680688336520077	0.00273080270112136
elegans	V	14260000	356	0.681644359464627	0.0027962597963313
elegans	V	14280000	400	0.682600382409178	0.00314186493969809
elegans	V	14300000	984	0.683556405353729	0.00772527647103135
elegans	V	14320000	349	0.684512428298279	0.00273864983531999
elegans	V	14340000	357	0.68546845124283	0.00280818661194884
elegans	V	14360000	372	0.686424474187381	0.00294219043727672
elegans	V	14380000	404	0.687380497131931	0.00317944044027009
elegans	V	14400000	321	0.688336520076482	0.0025189300777585
elegans	V	14420000	332	0.689292543021033	0.00260400636625886
elegans	V	14440000	288	0.690248565965583	0.00226105652810674
elegans	V	14460000	384	0.691204588910134	0.00301474203747565
elegans	V	14480000	488	0.692160611854685	0.00384239042842222
elegans	V	14500000	903	0.693116634799235	0.00708935432250133
elegans	V	14520000	1092	0.694072657743786	0.00858557847174663
elegans	V	14540000	1031	0.695028680688337	0.00811783715512973
elegans	V	14560000	1480	0.695984703632887	0.0116361319946749
elegans	V	14580000	1356	0.696940726577438	0.0106560570983668
elegans	V	14600000	1334	0.697896749521989	0.0104680770209652
elegans	V	14620000	1371	0.698852772466539	0.0107739338361806
elegans	V	14640000	1197	0.69980879541109	0.00940656367754064
elegans	V	14660000	508	0.700764818355641	0.00399209218729377
elegans	V	14680000	324	0.701720841300191	0.00254736943667208
elegans	V	14700000	406	0.702676864244742	0.00319053037015998
elegans	V	14720000	355	0.703632887189293	0.00278974946159309
elegans	V	14740000	971	0.704588910133843	0.00767974977041852
elegans	V	14760000	738	0.705544933078394	0.00581082814790081
elegans	V	14780000	377	0.706500956022945	0.00296120770566545
elegans	V	14800000	433	0.707456978967495	0.0033994356828827
elegans	V	14820000	391	0.708413001912046	0.00307117297855489
elegans	V	14840000	399	0.709369024856597	0.00313100654525122
elegans	V	14860000	329	0.710325047801147	0.00258170715134749
elegans	V	14880000	346	0.711281070745698	0.00271510843272411
elegans	V	14900000	416	0.712237093690249	0.00326440782662784
elegans	V	14920000	371	0.713193116634799	0.00291128678768973
elegans	V	14940000	481	0.71414913957935	0.00377627843756715
elegans	V	14960000	396	0.715105162523901	0.00311044629030111
elegans	V	14980000	315	0.716061185468451	0.00247541149408964
elegans	V	1.5e+07	347	0.717017208413002	0.0027282012176704
elegans	V	15020000	421	0.717973231357553	0.00330522499421158
elegans	V	15040000	334	0.718929254302103	0.00262219750134601
elegans	V	15060000	422	0.719885277246654	0.00331466751138149
elegans	V	15080000	440	0.720841300191205	0.00345439191794085
elegans	V	15100000	597	0.721797323135755	0.00469149416498894
elegans	V	15120000	405	0.722753346080306	0.00317808935044296
elegans	V	15140000	700	0.723709369024857	0.00549299393903722
elegans	V	15160000	1400	0.724665391969407	0.0110232512290801
elegans	V	15180000	1825	0.725621414913958	0.0143278755687319
elegans	V	15200000	1610	0.726577437858509	0.0126582246698829
elegans	V	15220000	2222	0.727533460803059	0.0174614740948165
elegans	V	15240000	2286	0.72848948374761	0.0179557581303746
elegans	V	15260000	1655	0.729445506692161	0.0129994661880009
elegans	V	15280000	1648	0.730401529636711	0.0129569902210975
elegans	V	15300000	2040	0.731357552581262	0.0160389927494168
elegans	V	15320000	2012	0.732313575525813	0.0158188497116797
elegans	V	15340000	2216	0.733269598470363	0.0174227489866214
elegans	V	15360000	2513	0.734225621414914	0.0197578376369041
elegans	V	15380000	1519	0.735181644359465	0.0119369843159434
elegans	V	15400000	1737	0.736137667304015	0.0136369971851437
elegans	V	15420000	1837	0.737093690248566	0.0144359711575958
elegans	V	15440000	1848	0.738049713193117	0.0145435790436117
elegans	V	15460000	1674	0.739005736137667	0.0131423910696204
elegans	V	15480000	1716	0.739961759082218	0.0134916233127447
elegans	V	15500000	1625	0.740917782026769	0.0128985331422303
elegans	V	15520000	1767	0.741873804971319	0.0139754045770644
elegans	V	15540000	1335	0.74282982791587	0.0104961055492507
elegans	V	15560000	1641	0.743785850860421	0.0129145093130773
elegans	V	15580000	1447	0.744741873804971	0.0113766777001991
elegans	V	15600000	1975	0.745697896749522	0.0155204371454827
elegans	V	15620000	1978	0.746653919694073	0.0155515331658561
elegans	V	15640000	1602	0.747609942638623	0.0125953266591008
elegans	V	15660000	2291	0.748565965583174	0.018029945664997
elegans	V	15680000	2273	0.749521988527725	0.0178708973134433
elegans	V	15700000	2229	0.750478011472275	0.0175164832391296
elegans	V	15720000	2250	0.751434034416826	0.0177159394753074
elegans	V	15740000	2070	0.752390057361377	0.0162986643172828
elegans	V	15760000	2210	0.753346080305927	0.0173840123596833
elegans	V	15780000	2921	0.754302103250478	0.0229545300769392
elegans	V	15800000	1882	0.755258126195029	0.0147967570364718
elegans	V	15820000	2457	0.756214149139579	0.0193363494102565
elegans	V	15840000	2017	0.75717017208413	0.0158352465874697
elegans	V	15860000	2407	0.758126195028681	0.0189152871945199
elegans	V	15880000	2210	0.759082217973231	0.017358803791832
elegans	V	15900000	1716	0.760038240917782	0.0135246469851591
elegans	V	15920000	2775	0.760994263862333	0.0218819638588102
elegans	V	15940000	2218	0.761950286806883	0.0175335540119332
elegans	V	15960000	2782	0.762906309751434	0.0219155261818291
elegans	V	15980000	2621	0.763862332695985	0.0206069607824615
elegans	V	1.6e+07	2691	0.764818355640535	0.0211573183768042
elegans	V	16020000	1842	0.765774378585086	0.0144963596311324
elegans	V	16040000	1992	0.766730401529637	0.015669209330538
elegans	V	16060000	1704	0.767686424474187	0.0133972762965717
elegans	V	16080000	1301	0.768642447418738	0.0102437498921666
elegans	V	16100000	1487	0.769598470363289	0.0117025443927763
elegans	V	16120000	2364	0.77055449330784	0.0186135470753896
elegans	V	16140000	2618	0.77151051625239	0.0206134797983799
elegans	V	16160000	1338	0.772466539196941	0.0105299289828747
elegans	V	16180000	1987	0.773422562141492	0.0156528218990994
elegans	V	16200000	2232	0.774378585086042	0.0176089287083491
elegans	V	16220000	2020	0.775334608030593	0.0159284926107375
elegans	V	16240000	2501	0.776290630975143	0.0196730384215239
elegans	V	16260000	2441	0.777246653919694	0.0192292593133878
elegans	V	16280000	2284	0.778202676864245	0.0179573820782686
elegans	V	16300000	1957	0.779158699808795	0.0154013983703182
elegans	V	16320000	2209	0.780114722753346	0.0173931156893129
elegans	V	16340000	2268	0.781070745697897	0.0178489379171598
elegans	V	16360000	2090	0.782026768642448	0.0164321053168045
elegans	V	16380000	2370	0.782982791586998	0.0186425833902486
elegans	V	16400000	2159	0.783938814531549	0.0170844390123972
elegans	V	16420000	2149	0.7848948374761	0.0169289956019952
elegans	V	16440000	1571	0.78585086042065	0.0123636161674859
elegans	V	16460000	1988	0.786806883365201	0.0157312944681082
elegans	V	16480000	2183	0.787762906309752	0.017265596033804
elegans	V	16500000	1302	0.788718929254302	0.0102416217612252
elegans	V	16520000	1284	0.789674952198853	0.0100853864564309
elegans	V	16540000	1773	0.790630975143403	0.0139465402324518
elegans	V	16560000	1887	0.791586998087954	0.0148288936169751
elegans	V	16580000	2334	0.792543021032505	0.0184045058185452
elegans	V	16600000	3159	0.793499043977055	0.0249099545333266
elegans	V	16620000	2793	0.794455066921606	0.0219699305523056
elegans	V	16640000	1576	0.795411089866157	0.0124029656778853
elegans	V	16660000	1399	0.796367112810708	0.0109992896355069
elegans	V	16680000	1098	0.797323135755258	0.0086369436972544
elegans	V	16700000	1284	0.798279158699809	0.0101000325202866
elegans	V	16720000	1780	0.79923518164436	0.0139812989816565
elegans	V	16740000	1926	0.80019120458891	0.0151722873566509
elegans	V	16760000	1768	0.801147227533461	0.0139004603828279
elegans	V	16780000	844	0.802103250478012	0.00662615176986835
elegans	V	16800000	1046	0.803059273422562	0.0082120316958321
elegans	V	16820000	1185	0.804015296367113	0.0093033055062725
elegans	V	16840000	3445	0.804971319311663	0.0271921905023049
elegans	V	16860000	2943	0.805927342256214	0.0231498408934606
elegans	V	16880000	2642	0.806883365200765	0.0207922812950336
elegans	V	16900000	2783	0.807839388145316	0.0219019374882962
elegans	V	16920000	1719	0.808795411089866	0.0135684689327902
elegans	V	16940000	1819	0.809751434034417	0.0143577923145697
elegans	V	16960000	2480	0.810707456978968	0.0195269021772277
elegans	V	16980000	2083	0.811663479923518	0.0163930060323827
elegans	V	1.7e+07	2324	0.812619502868069	0.0182630359119502
elegans	V	17020000	2554	0.81357552581262	0.0200899400753987
elegans	V	17040000	2368	0.81453154875717	0.0186633823198466
elegans	V	17060000	2639	0.815487571701721	0.0208198758339306
elegans	V	17080000	2146	0.816443594646272	0.0169220520508132
elegans	V	17100000	2066	0.817399617590822	0.0163074210675651
elegans	V	17120000	1554	0.818355640535373	0.0122238711343655
elegans	V	17140000	1614	0.819311663479924	0.0127207344021252
elegans	V	17160000	2421	0.820267686424474	0.0190623508754307
elegans	V	17180000	2264	0.821223709369025	0.0178702813634886
elegans	V	17200000	2742	0.822179732313576	0.0215687610363129
elegans	V	17220000	2345	0.823135755258126	0.0185004201707341
elegans	V	17240000	3493	0.824091778202677	0.0277258930866527
elegans	V	17260000	2853	0.825047801147228	0.0226341129605637
elegans	V	17280000	2024	0.826003824091778	0.0160243215037456
elegans	V	17300000	2146	0.826959847036329	0.016972958812892
elegans	V	17320000	3035	0.82791586998088	0.0239920362606931
elegans	V	17340000	2094	0.82887189292543	0.0165120116469724
elegans	V	17360000	2215	0.829827915869981	0.0174489182216936
elegans	V	17380000	1778	0.830783938814532	0.0140341697280401
elegans	V	17400000	1784	0.831739961759082	0.0140536659627545
elegans	V	17420000	2135	0.832695984703633	0.0168353127346161
elegans	V	17440000	2942	0.833652007648184	0.0232451560044473
elegans	V	17460000	2349	0.834608030592734	0.0186069009547913
elegans	V	17480000	3171	0.835564053537285	0.0250925225142711
elegans	V	17500000	1950	0.836520076481836	0.0153841447048749
elegans	V	17520000	3000	0.837476099426386	0.023679701453386
elegans	V	17540000	2929	0.838432122370937	0.0231192818523225
elegans	V	17560000	1368	0.839388145315488	0.0107765779355651
elegans	V	17580000	1899	0.840344168260038	0.014937664919022
elegans	V	17600000	2428	0.841300191204589	0.0190988153888285
elegans	V	17620000	1426	0.84225621414914	0.0112224803659038
elegans	V	17640000	1419	0.84321223709369	0.0111673910513447
elegans	V	17660000	2390	0.844168260038241	0.0187726430146961
elegans	V	17680000	1948	0.845124282982792	0.0153156656254235
elegans	V	17700000	1724	0.846080305927342	0.013567711185707
elegans	V	17720000	1741	0.847036328871893	0.0136881795964385
elegans	V	17740000	1698	0.847992351816444	0.0133501027884851
elegans	V	17760000	1897	0.848948374760994	0.0149146908066881
elegans	V	17780000	1815	0.849904397705545	0.0142978720417037
elegans	V	17800000	2081	0.850860420650096	0.0164840191089488
elegans	V	17820000	2003	0.851816443594646	0.0158339534201543
elegans	V	17840000	1603	0.852772466539197	0.0126216226572968
elegans	V	17860000	1834	0.853728489483748	0.0144761908218366
elegans	V	17880000	1848	0.854684512428298	0.0145722051211104
elegans	V	17900000	1200	0.855640535372849	0.00944850105349726
elegans	V	17920000	1681	0.8565965583174	0.0132100530843323
elegans	V	17940000	1455	0.85755258126195	0.0114340435679379
